1777838012217|13:53:32.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838013215|13:53:33.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838014230|13:53:34.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838015153|13:53:35.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838016146|13:53:36.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838017144|13:53:37.000|event|activity|[{"track_id": 9, "event_since": 1777838017144, "track_count": 1, "event_status": "instant", "lie_duration": 0, "walk_distance": 1, "walk_duration": 6, "stand_duration": 54, "multi_person_duration": 0}]
1777838017144|13:53:37.000|monitor|heart|[{"track_id": 11, "bed_status": 0, "track_confidence": 80}]
1777838017190|13:53:37.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838018160|13:53:38.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838019148|13:53:39.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838020150|13:53:40.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838021156|13:53:41.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838022149|13:53:42.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838023155|13:53:43.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838024156|13:53:44.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838025160|13:53:45.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838026157|13:53:46.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838027052|13:53:47.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838028053|13:53:48.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838029049|13:53:49.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838030053|13:53:50.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838031025|13:53:51.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838032020|13:53:52.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838033017|13:53:53.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838034020|13:53:54.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838035019|13:53:55.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838036020|13:53:56.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838037023|13:53:57.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838038022|13:53:58.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838039025|13:53:59.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838040027|13:54:00.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838041025|13:54:01.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838042029|13:54:02.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838042943|13:54:02.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838043925|13:54:03.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838044920|13:54:04.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838045924|13:54:05.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838046933|13:54:06.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838047938|13:54:07.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838048942|13:54:08.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838049950|13:54:09.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838050945|13:54:10.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -370, "position_y": 440, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838051945|13:54:11.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -350, "position_y": 430, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838052840|13:54:12.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -350, "position_y": 430, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838053842|13:54:13.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -350, "position_y": 430, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
1777838054847|13:54:14.000|monitor|track|[{"pose": 4, "area_id": 3, "track_id": 0, "bed_status": 0, "position_x": -350, "position_y": 430, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
