mdt	device_uid	topic_type	category	data_value
2026-05-04 00:12:11.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:12.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:13.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:14.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:15.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:16.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:17.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:18.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:19.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:20.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:21.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:22.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:23.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:24.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:25.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:26.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:27.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:28.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:29.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:30.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:31.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:32.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:33.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:34.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:35.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:36.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:37.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:38.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:39.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:40.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:41.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:42.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:43.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:44.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:45.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:46.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:47.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:48.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:49.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:50.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:51.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:52.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:53.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:54.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:55.000	4D8710D5CABB	event	activity	[{"track_id": 9, "event_since": 1777875175257, "track_count": 1, "event_status": "instant", "lie_duration": 0, "walk_distance": 0, "walk_duration": 0, "stand_duration": 60, "multi_person_duration": 0}]
2026-05-04 00:12:55.000	4D8710D5CABB	monitor	heart	[{"track_id": 11, "track_confidence": 80}]
2026-05-04 00:12:55.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:56.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:57.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:58.000	4D8710D5CABB	monitor	track	[{"pose": 4, "area_id": 255, "track_id": 0, "bed_status": 0, "position_x": -50, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:12:59.000	4D8710D5CABB	event	number_people	[{"track_id": 10, "event_since": 1777875179278, "event_status": "start", "number_people": 0}]
2026-05-04 00:12:59.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:13:00.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:13:01.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:13:09.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:13:40.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:14:12.000	4D8710D5CABB	event	activity	[{"track_id": 9, "event_since": 1777875252614, "track_count": 0, "event_status": "instant", "lie_duration": 0, "walk_distance": 0, "walk_duration": 0, "stand_duration": 5, "multi_person_duration": 0}]
2026-05-04 00:14:12.000	4D8710D5CABB	monitor	heart	[{"track_id": 11, "track_confidence": 80}]
2026-05-04 00:14:12.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:14:44.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:15:16.000	4D8710D5CABB	monitor	heart	[{"track_id": 11, "track_confidence": 80}]
2026-05-04 00:15:16.000	4D8710D5CABB	event	activity	[{"track_id": 9, "event_since": 1777875316155, "track_count": 0, "event_status": "instant", "lie_duration": 0, "walk_distance": 0, "walk_duration": 0, "stand_duration": 0, "multi_person_duration": 0}]
2026-05-04 00:15:16.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:15:47.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
2026-05-04 00:16:19.000	4D8710D5CABB	monitor	heart	[{"track_id": 11, "track_confidence": 80}]
2026-05-04 00:16:19.000	4D8710D5CABB	event	activity	[{"track_id": 9, "event_since": 1777875379648, "track_count": 0, "event_status": "instant", "lie_duration": 0, "walk_distance": 0, "walk_duration": 0, "stand_duration": 0, "multi_person_duration": 0}]
2026-05-04 00:16:19.000	4D8710D5CABB	monitor	track	[{"area_id": 0, "track_id": 88, "bed_status": 0, "position_x": 0, "position_y": 0, "position_z": 0, "remaining_time": 0, "track_confidence": 80}]
(576 rows)
